,pais,idnum,uniq_id,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,wt,estratopri,estratosec,q2,q1,nationality,ls3,a4,soct2,idio2,np1,sgl1,cp6,cp7,cp8,cp13,cp20,it1,l1,prot3,prot4,guaprot1,jc10,jc13,jc15a,vic1ext,vic1exta,arm2,vic71,vic72,vic73,vic40a,vic74,fear6fa,vic41,vic43,vic45n,vicbar4a,pole2nn,aoj11,pese1,pese2,aoj17,aoj12,seg10,b1,b2,b3,b4,b6,b43,b11,b12,b13,b18,b21,b21a,b32,b17,b37,b47a,b15,b50,b60,polegit1,polegit2,polegit3,polegit4,epp3,m1,m2,sd2new2,sd3new2,sd6new2,infrax,infra3,ros1,ros4,ing4,eff1,eff2,aoj22new,polegit5,media3,media4,exp_a,dst1b,drk1,env1c,env2b,pn4,w14a,e5,e16,d1,d2,d3,d4,d5,d6,lib1,lib2b,lib2c,lib4,dem11,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7new,vicbar1,vicbar1f,vicbar3,vicbar3f,vicbarf,vicbar7,vicbar7f,fear11,capital1,iga1,igaaoj22,vb1,inf1,vb2,vb3n,vb10,vb11,pol1,vb20,dis7a,dis8a,dis9a,dis10a,dis11a,soc1,soc4,soc5,soc8,soc9,for5,for6b,for7b,exp_b,mil10a,mil10e,mil10oas,mil10un,guaelep1,guaref1,guaref2,guaref3,guapv1,guapv2,guapv3,guadv1,guapv4,guapv5,guadv2,guamil7,guadv3,guafie2,guafie3,guafie4,wf1,cct1b,ed,ed2,q5a,q5b,q3c,ocup4a,ocup1a,q10g,q10new,q10a,q14,guamig1,q14a,q10d,q10e,q11n,q12c,q12bn,q12,vac1,etid,www1,gi0,pr1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,r26,inf3a,colorr,conocim,iarea1,iarea2,iarea3,iarea4,iarea5,iarea6,iarea7,sexi,colori,srvyrid,formatq,sex
454,2,824,16020824,2101,221,202101,236,2,5,1,2017-03-23,1,206,2,22,1,2,1,5,3,2,2,3,4,4,4,4,.c,1,3,2,.c,2,.c,2,2,2,.c,2,1,1,0,0,1,.c,0,0,0,0,2,1,2,2,4,1,0,5,7,6,5,6,7,4,7,5,6,3,5,4,7,7,6,7,4,7,6,7,6,7,2,2,3,4,2,3,3,3,6,7,5,4,7,7,5,7,6,2,7,4,4,1,1,1,7,1,8,10,6,9,8,7,3,1,2,2,2,0,0,0,.c,.c,.c,.c,.c,0,1,2,.c,2,.c,0,1,3,3,1,2,1,2,1,2,.c,2,.c,3,2,2,2,2,2,2,1,2,1,1,1,4,1,2,1,.a,2,3,.a,2,5,5,1,3,2,2,0,0,0,0,1,0,0,1,1,2,2,12,2,4,1,1,5,.c,.c,0,2,2,.c,2,3,2,1,5,0,0,.c,3,2,2,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2,5,3,1,2,1,1,1,2,1,1,7,2,4,1
455,2,527,16020527,920,209,200920,211,2,5,1,2017-02-28,1,206,2,28,2,2,3,5,3,2,1,3,1,3,2,3,2,2,2,2,.c,2,.c,1,1,2,.c,2,1,0,1,0,1,0,0,0,0,0,5,2,3,3,4,1,77,4,2,4,3,4,7,5,6,4,4,2,4,3,5,6,2,3,4,7,3,5,5,3,4,3,3,3,2,4,4,2,6,7,3,7,5,7,5,7,3,1,6,3,1,1,3,1,4,1,10,6,4,7,1,1,1,1,1,2,2,0,0,0,0,.c,.c,0,0,0,3,2,.c,2,.c,0,2,.c,4,2,4,1,1,1,1,97,2,.c,4,4,2,2,2,2,2,1,2,2,3,1,12,1,4,1,.a,4,.a,.a,5,5,5,1,3,1,1,0,1,1,0,1,0,0,1,0,2,2,8,1,1,1,5,5,.c,.c,5,1,2,.c,2,3,1,2,6,2,4,1,2,5,2,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2,6,4,3,4,1,1,1,1,1,2,4,7,4,2
456,2,251,16020251,2101,221,202101,236,2,5,1,2017-03-23,1,206,2,72,1,2,1,57,3,3,1,4,4,4,3,4,.c,2,6,2,.c,2,.c,2,2,2,.c,2,1,0,0,0,1,.c,0,0,0,0,2,2,3,3,4,4,3,4,6,4,7,7,7,5,7,2,5,3,6,3,4,6,5,6,6,7,6,6,4,5,5,2,2,3,2,3,4,4,5,7,7,6,5,7,6,7,4,1,7,4,1,1,3,2,1,1,8,1,4,8,1,1,2,2,2,1,2,0,0,0,.c,0,.c,.c,.c,0,4,2,.c,2,.c,0,2,.c,3,1,1,1,1,1,1,201,2,.c,3,2,2,2,2,2,2,1,1,2,1,2,1,1,4,2,2,.a,2,2,3,2,3,2,3,2,2,0,0,0,0,1,0,1,1,1,2,2,6,0,5,1,1,1,4,0,11,2,2,.c,2,3,2,2,5,0,5,1,2,5,1,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2,5,3,1,1,1,1,1,1,1,1,7,2,4,1
457,2,308,16020308,502,205,200502,188,2,5,1,2017-02-23,1,206,2,45,2,2,2,.a,2,2,2,4,4,4,4,4,4,1,8,2,.c,2,.b,.c,2,2,.c,2,1,0,0,1,1,0,1,1,0,0,3,3,3,2,3,4,0,2,7,6,7,6,7,6,5,6,5,5,6,4,5,5,4,5,.b,5,5,5,6,5,3,3,3,4,4,4,4,4,3,5,4,4,3,4,6,6,5,2,7,4,6,1,.a,2,5,1,2,2,1,3,2,1,3,1,1,1,2,0,0,0,.c,.c,.c,0,.c,0,1,2,.c,2,.c,0,2,.c,1,.b,1,1,1,1,1,202,2,.c,4,4,2,2,2,2,2,1,3,1,1,2,.a,2,2,2,.a,.a,.a,.a,5,5,5,2,3,2,.a,1,1,1,1,1,0,0,1,1,2,2,6,1,5,1,5,5,.c,.c,1,2,1,7,1,4,3,2,4,0,3,1,2,4,2,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2,3,3,2,4,2,1,1,1,1,2,3,12,4,2
458,2,1537,16021537,920,209,200920,211,2,5,1,2017-02-28,1,206,2,45,1,2,1,5,3,3,2,3,2,1,2,4,.c,1,10,2,.c,2,.c,2,2,2,.c,2,1,1,0,1,1,1,1,0,0,0,4,4,3,3,4,1,7,5,7,2,7,6,7,7,7,4,6,1,3,5,4,7,1,2,4,7,7,1,7,7,1,3,4,2,1,3,4,4,3,7,2,1,4,1,1,2,5,1,1,4,7,1,1,1,1,10,10,1,1,1,10,1,1,3,1,1,1,0,0,0,0,0,.c,.c,0,0,3,2,.c,2,.c,0,2,.c,4,1,1,1,1,1,1,202,2,.c,3,3,1,2,2,2,2,1,1,2,1,2,10,1,2,1,1,1,3,1,2,5,4,1,3,2,1,0,1,1,0,0,0,1,1,1,2,2,.a,.a,5,1,1,2,4,1,0,2,2,.c,2,2,2,3,6,3,4,1,2,5,1,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2,5,3,2,4,1,2,1,1,1,1,4,3,4,1
459,2,29,16020029,1104,211,201104,228,2,5,1,2017-03-03,1,206,3,44,1,2,1,1,3,3,2,3,4,4,2,4,.c,2,8,2,.c,2,1,.c,2,2,.c,2,1,0,0,0,0,0,0,0,0,0,2,1,3,3,4,3,1,5,5,4,5,6,7,7,7,6,6,5,6,6,6,6,5,6,6,7,6,6,5,5,1,3,3,3,3,4,5,3,6,6,6,5,4,6,6,6,6,2,7,4,6,1,3,.a,5,4,5,7,4,4,7,3,1,1,1,1,1,0,0,0,.c,.c,.c,.c,.c,0,5,2,.c,2,.c,0,2,.c,4,1,1,1,1,1,1,.b,2,.c,4,3,2,2,2,2,2,1,3,2,3,2,4,3,2,2,.a,2,.a,.a,5,5,3,1,3,2,.a,0,1,0,1,1,0,1,1,1,2,2,6,1,5,1,5,3,.c,.c,5,2,2,.c,2,3,3,2,6,1,5,1,3,5,1,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2,5,2,2,2,3,2,1,2,1,2,3,12,4,1
460,2,1209,16021209,1006,210,201006,219,2,5,1,2017-03-04,1,206,3,18,2,2,1,5,1,1,2,3,1,4,4,4,1,3,10,2,.c,2,.c,2,2,1,1,2,0,0,0,0,0,.c,0,1,1,0,4,3,1,2,4,2,0,5,7,6,7,7,7,7,6,6,6,5,7,7,7,7,6,6,7,7,7,6,7,6,6,2,3,1,2,1,4,3,6,6,7,7,7,7,7,7,7,1,7,2,7,2,4,2,7,2,5,5,5,5,1,1,2,1,1,3,2,0,0,0,.c,.c,0,0,.c,0,2,2,.c,2,.c,1,1,3,1,2,4,2,2,2,2,.c,2,.c,2,4,2,2,2,2,2,1,3,2,2,1,4,2,2,2,.a,.a,.a,.a,1,5,2,1,3,2,2,0,0,0,0,1,0,0,1,1,1,1,7,1,2,1,1,4,.c,.c,5,2,2,.c,2,1,1,1,12,2,0,.c,7,5,4,2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,5,4,4,4,3,1,1,1,1,2,3,12,4,2
461,2,443,16020443,1805,218,201805,176,2,5,1,2017-03-25,1,205,2,32,2,2,1,57,3,2,2,3,2,3,4,4,4,3,3,2,.c,2,1,.c,1,2,.c,1,1,1,1,0,1,1,1,0,0,1,3,4,3,2,4,4,1,1,2,1,1,3,7,2,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,3,4,3,3,3,1,1,3,2,2,1,2,6,2,3,1,1,4,3,1,1,3,2,5,7,6,8,5,4,1,1,2,1,1,.a,2,0,0,0,.c,.c,.c,.c,0,0,5,1,2,1,2,1,1,2,2,1,1,2,1,1,1,201,2,.c,4,1,2,2,2,2,2,1,1,2,1,2,1,1,4,1,1,4,3,3,5,5,5,1,3,.a,1,0,1,1,1,1,0,1,1,1,2,2,13,2,1,1,5,5,.c,.c,11,2,2,.c,2,3,2,1,3,1,1,.a,2,4,1,2,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,6,3,1,2,3,1,1,1,1,1,4,24,4,2
462,2,219,16020219,1001,210,201001,216,2,5,1,2017-03-08,1,206,2,28,1,2,1,1,2,2,2,4,1,3,3,4,.c,3,1,2,.c,2,.c,2,1,2,.c,2,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,2,77,2,2,1,2,2,2,1,3,1,2,1,5,1,1,2,2,2,2,3,2,3,2,3,1,3,4,3,2,3,4,3,5,5,4,3,2,6,6,4,5,2,7,2,4,1,3,2,6,8,8,5,3,2,1,1,1,1,1,1,2,0,0,0,0,0,.c,0,0,0,4,1,3,2,.c,0,2,.c,3,1,4,1,1,1,1,.a,2,.c,4,3,2,2,2,2,2,1,3,2,3,2,2,1,4,2,.a,4,4,3,4,5,5,1,3,2,2,0,1,0,0,1,0,0,0,0,2,2,12,2,1,1,5,2,4,9,10,2,2,.c,2,3,2,2,5,2,3,1,3,2,5,2,1,0,1,1,0,0,1,1,1,0,0,0,.c,0,1,8,2,2,2,2,1,2,2,1,1,4,15,4,1
463,2,1525,16021525,2201,222,202201,275,2,5,1,2017-05-11,1,206,2,42,1,2,1,57,3,3,1,3,4,2,2,4,.c,1,7,1,2,2,.c,1,1,2,.c,1,0,0,0,1,1,0,0,1,1,0,1,2,3,3,1,3,77,6,7,4,6,7,7,2,7,2,7,1,3,2,6,5,3,7,6,7,7,7,7,5,3,5,5,1,3,3,4,4,2,7,6,7,2,7,6,4,1,1,7,3,7,1,3,1,10,10,9,9,5,7,1,1,3,1,1,2,2,0,0,0,0,0,.c,.c,1,0,5,1,1,1,1,1,1,3,3,1,4,1,1,1,1,202,2,.c,4,3,2,2,2,2,2,1,1,1,3,1,4,3,4,2,.a,.a,1,3,5,1,3,1,3,1,2,0,1,0,0,1,0,1,1,1,2,2,6,0,1,1,1,1,4,1,4,2,2,.c,1,2,1,2,7,5,5,1,3,5,1,2,0,0,1,0,0,0,0,0,1,1,0,1,1,0,2,6,3,2,3,3,1,1,1,1,2,4,20,4,1
464,2,425,16020425,1609,216,201609,154,2,5,1,2017-02-25,1,205,2,39,1,2,2,57,2,1,2,3,2,3,2,4,.c,3,6,2,.c,2,2,.c,2,2,.c,2,0,0,1,0,1,0,0,0,0,0,2,3,3,3,4,3,7,3,3,3,3,6,7,5,4,4,3,2,3,3,4,5,5,4,5,6,4,5,5,3,3,3,3,2,3,3,4,2,7,7,6,4,4,3,5,4,5,2,4,4,3,1,3,1,8,5,9,4,6,5,4,2,1,2,1,1,2,0,0,0,1,0,.c,0,1,0,4,1,3,2,.c,1,2,.c,4,1,4,1,1,1,1,277,2,.c,2,3,2,2,2,2,2,1,1,2,1,2,4,1,4,2,.a,4,2,3,1,1,2,1,3,1,1,0,1,0,0,1,0,0,1,1,2,2,17,0,2,1,1,2,1,16,0,2,2,.c,2,3,2,2,7,1,5,1,3,3,1,2,0,0,1,0,0,0,1,0,0,1,0,1,1,0,2,6,3,2,2,2,1,1,1,1,2,5,14,4,1
465,2,455,16020455,609,206,200609,202,2,5,1,2017-03-14,1,206,3,45,2,2,1,70,3,1,2,4,4,4,2,4,2,1,4,1,2,1,1,.c,2,2,.c,2,1,1,0,0,1,0,1,0,0,0,3,2,3,3,4,4,2,1,1,1,1,2,7,1,7,1,1,1,3,1,1,4,2,1,3,7,1,1,1,1,1,3,5,3,2,3,4,3,1,4,2,3,2,7,1,7,4,2,7,4,1,1,3,2,6,10,7,10,6,4,1,1,1,1,1,1,2,0,0,0,.c,0,.c,.c,.c,0,4,2,.c,2,.c,0,2,.c,4,1,1,2,1,1,1,202,2,.c,3,1,1,1,2,2,2,1,3,1,3,1,1,1,5,1,.a,4,.a,3,2,1,4,1,3,1,2,1,1,1,0,1,0,0,1,0,2,2,6,1,5,2,.a,1,3,11,15,1,2,.c,2,2,1,2,5,1,4,1,2,1,1,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,4,3,2,2,2,2,1,1,1,1,7,2,4,2
466,2,379,16020379,1001,210,201001,216,2,5,1,2017-03-08,1,206,2,51,1,2,3,1,3,3,1,3,2,3,2,1,.c,3,10,2,.c,2,.c,1,2,2,.c,2,1,1,0,0,1,0,1,0,0,0,2,3,3,3,3,3,2,4,5,4,6,3,7,5,6,4,5,4,5,4,3,2,4,6,5,6,5,4,4,5,4,3,4,3,3,3,4,2,4,3,3,2,3,6,5,4,3,1,6,1,2,1,3,2,7,2,6,8,6,8,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,3,1,2,.c,3,.b,4,2,1,1,1,202,2,.c,2,.a,2,2,2,2,2,4,2,1,2,1,2,1,5,2,.a,3,3,3,3,3,3,1,3,1,1,0,1,0,0,1,0,1,1,1,2,2,5,0,3,1,1,1,2,9,9,2,1,3,2,3,3,2,5,1,5,1,3,5,2,2,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,8,2,1,1,2,2,1,1,1,1,4,15,4,1
467,2,694,16020694,107,201,200107,34,2,5,1,2017-03-27,1,201,3,18,2,2,1,5,3,3,2,3,2,2,2,4,4,2,1,2,.c,1,.c,1,2,1,2,2,1,1,1,1,1,0,1,0,1,0,3,4,3,3,3,4,2,2,3,3,2,3,3,1,3,2,1,1,1,2,2,3,2,2,2,2,1,1,1,1,1,3,3,2,3,3,4,3,1,2,2,3,2,4,6,4,3,2,6,4,3,1,3,2,7,10,3,7,6,5,5,4,2,2,2,1,1,1,0,0,0,.c,.c,0,.c,1,5,1,2,1,1,0,2,.c,1,1,1,2,1,1,1,.b,2,.c,4,3,2,2,2,2,2,1,1,1,2,1,1,1,4,1,.a,4,3,.a,4,1,3,1,3,.a,1,0,1,0,0,1,0,0,1,1,2,2,12,2,2,1,1,3,.c,.c,1,2,1,1,1,3,3,2,8,6,2,1,2,2,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,5,3,3,4,4,1,1,1,1,2,3,10,4,2
468,2,20,16020020,1304,213,201304,115,2,5,1,2017-03-27,1,203,3,42,2,2,1,11,3,2,2,3,2,2,2,4,2,1,10,1,1,2,.c,1,2,2,.c,1,1,1,0,1,1,0,.a,0,0,0,4,1,3,3,4,3,7,5,4,.a,6,3,7,6,4,6,7,1,6,7,5,4,2,6,3,5,6,5,4,3,2,3,3,1,2,2,4,1,7,2,5,4,6,5,6,6,4,2,6,2,5,3,1,.a,3,7,7,3,7,6,3,7,.a,1,2,3,2,0,0,0,0,.c,.c,.c,0,1,3,1,3,2,.c,0,2,.c,4,.a,3,1,1,1,1,.a,2,.c,3,4,2,1,2,2,2,1,3,1,3,1,12,3,2,1,.a,.a,.a,1,3,4,1,1,3,2,2,0,0,0,1,1,0,0,1,1,2,2,.a,1,2,1,1,5,.c,.c,3,2,2,.c,2,2,2,5,4,2,2,1,.a,4,3,2,0,0,1,1,0,0,0,1,1,0,0,1,1,0,2,6,3,2,2,2,1,1,1,1,1,5,6,4,2
469,2,509,16020509,2201,222,202201,274,2,5,1,2017-03-20,1,206,2,19,1,2,2,5,3,3,2,3,1,2,4,4,.c,1,7,2,.c,2,1,.c,1,2,.c,2,0,1,0,1,1,1,0,0,0,0,2,2,3,3,2,2,.a,2,4,6,5,7,6,1,7,5,2,1,1,6,5,6,2,4,5,7,3,6,1,1,4,5,3,2,2,4,5,3,4,5,3,2,5,7,6,4,5,1,6,3,7,1,2,2,4,10,8,4,7,9,1,10,1,3,1,1,1,0,0,0,.c,0,.c,.c,.c,1,5,2,.c,2,.c,0,2,.c,3,1,4,2,2,1,2,.c,2,.c,2,1,2,2,2,2,2,4,3,2,3,2,4,1,2,2,.a,4,.a,2,5,5,5,1,2,.a,1,1,1,0,0,1,0,0,1,1,2,2,6,1,3,1,1,1,4,2,1,2,1,1,2,3,2,3,10,5,0,.c,3,2,4,2,0,0,1,0,0,0,0,0,1,0,1,1,1,1,2,4,3,3,2,3,1,1,1,1,2,4,17,4,1
470,2,982,16020982,1614,216,201614,160,2,5,1,2017-03-07,1,205,3,46,1,2,2,57,3,2,2,4,2,1,2,4,.c,3,5,2,.c,2,2,.c,2,2,.c,2,1,1,1,1,1,1,0,0,0,0,2,2,3,3,4,3,7,3,4,3,4,3,6,4,5,3,4,2,3,4,3,4,4,3,3,5,3,3,3,3,3,3,4,4,4,3,5,4,5,6,4,3,4,7,4,4,7,1,6,2,4,1,2,2,8,6,6,9,8,7,3,5,1,1,1,1,2,0,0,0,.c,0,0,0,0,0,4,1,3,1,3,0,2,.c,3,1,4,1,1,1,1,201,2,.c,4,3,2,2,1,2,2,1,1,2,1,2,10,1,4,1,.a,4,4,.a,5,1,2,1,1,1,1,0,1,0,0,1,0,0,1,1,2,2,13,0,2,2,1,1,1,15,2,2,2,.c,2,3,2,2,6,2,4,2,3,4,2,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,7,3,3,4,2,1,1,1,1,1,4,24,4,1
471,2,1406,16021406,1006,210,201006,220,2,5,1,2017-03-02,1,206,3,34,1,2,2,13,3,3,2,5,2,2,2,4,.c,3,3,2,.c,2,.c,2,2,2,.c,2,1,1,1,1,1,0,1,1,0,0,4,4,3,1,3,3,0,3,5,3,3,5,7,4,4,3,2,3,5,3,3,5,5,5,3,6,2,2,1,3,2,3,4,3,4,3,5,4,7,7,6,2,5,7,7,6,7,1,7,2,1,1,3,1,1,3,6,4,3,3,10,1,2,1,1,1,2,1,0,0,.c,0,.c,.c,0,1,4,1,3,1,3,0,1,3,1,1,1,1,1,1,1,202,2,.c,4,3,2,2,2,2,2,1,3,2,1,2,2,1,2,2,.a,4,3,3,5,5,2,1,3,1,1,0,1,1,0,1,0,1,1,0,2,2,6,1,1,1,5,1,2,7,7,1,2,.c,2,3,2,2,7,4,5,1,3,4,1,2,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,8,3,2,4,2,1,1,1,1,2,4,17,4,1
472,2,1059,16021059,1705,217,201705,163,2,5,1,2017-03-12,1,205,2,31,1,2,1,.a,3,3,2,2,4,2,2,4,.c,1,10,2,.c,2,.c,2,.a,2,.c,2,0,0,0,0,0,0,0,0,0,0,1,1,3,2,4,1,0,4,5,3,6,7,7,3,6,5,4,2,1,5,6,4,3,6,3,2,2,3,3,1,4,5,5,3,3,4,5,1,7,1,2,4,3,2,5,6,7,1,6,4,7,1,4,.a,4,10,8,7,9,6,5,4,2,1,1,1,2,1,1,0,0,0,.c,.c,.c,0,5,2,.c,2,.c,0,2,.c,4,2,.a,2,1,1,1,.b,2,.c,3,1,.a,2,2,2,2,1,1,1,.a,2,.a,.a,.c,2,.a,.a,.a,.a,3,.a,.a,.a,.a,.a,.a,0,0,0,0,1,0,0,1,1,2,2,6,0,5,1,5,2,5,6,6,2,2,.c,2,1,2,2,4,2,2,1,2,5,1,2,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,5,4,2,3,3,1,1,1,1,1,4,24,4,1
473,2,1369,16021369,502,205,200502,188,2,5,1,2017-02-23,1,206,2,64,1,2,2,5,3,3,2,2,4,4,4,4,.c,2,10,2,.c,2,.c,1,1,2,.c,2,1,1,0,1,1,0,1,0,0,0,2,1,3,2,4,3,.a,4,7,6,7,2,7,7,7,.a,5,.b,.b,7,.b,.a,.a,.a,.a,.a,5,6,.a,6,.a,.b,.b,2,1,2,3,1,4,.a,.a,.a,3,7,5,.a,6,1,7,4,1,1,.a,1,.a,.a,.a,1,1,1,1,1,.a,1,1,.a,1,0,0,0,0,0,.c,.c,0,0,.a,2,.c,2,.c,0,2,.c,2,.a,.b,.a,1,1,1,.b,2,.c,4,3,2,2,2,2,2,1,.b,2,.b,2,.b,3,.b,1,.a,.a,.a,.b,.b,.b,3,1,.b,.a,.b,0,1,.a,0,1,0,1,1,1,2,2,5,.a,5,1,11,6,.c,7,9,2,2,.c,2,3,3,2,4,1,5,1,2,5,3,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2,5,4,3,4,2,1,1,1,1,1,7,2,4,1
474,2,448,16020448,1404,214,201404,130,2,5,1,2017-02-28,1,203,3,24,1,2,1,57,3,2,2,2,2,2,2,2,.c,1,6,2,.c,1,1,.c,2,1,1,1,1,1,0,0,1,1,1,0,1,1,1,2,3,2,1,1,2,3,6,4,4,6,7,6,4,5,2,2,3,6,5,3,2,4,5,5,2,3,3,3,4,3,3,2,2,2,4,1,4,5,5,2,4,7,6,6,5,1,5,4,6,1,2,1,8,4,5,7,4,5,4,5,1,1,1,1,2,1,0,0,1,1,.c,0,.c,1,5,1,3,1,2,0,2,.c,3,1,4,1,1,1,1,201,2,.c,3,2,2,2,1,2,1,1,2,1,3,2,4,1,3,1,3,3,.a,3,4,3,4,1,3,2,1,0,0,0,0,1,0,0,1,0,2,2,10,8,1,1,5,4,.c,.c,5,2,2,.c,2,1,1,2,3,1,1,1,3,2,1,2,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,3,2,1,2,1,1,1,1,1,2,4,4,4,1
475,2,395,16020395,501,205,200501,183,2,5,1,2017-02-16,1,206,2,64,2,2,2,5,3,3,2,5,2,4,3,4,4,3,10,2,.c,2,.c,.b,.a,2,.c,2,0,0,0,0,0,.c,0,1,0,1,3,3,1,1,1,1,0,1,4,2,1,1,7,1,2,1,5,1,1,2,1,1,1,1,1,1,2,3,4,4,1,5,4,3,2,2,5,3,2,1,2,1,1,7,4,1,4,1,2,3,1,2,3,1,1,10,1,2,1,1,1,1,1,1,1,1,1,0,0,0,.c,.c,.c,0,.c,1,.b,1,3,.a,.c,0,1,3,2,.a,1,1,1,1,1,.b,2,.c,4,4,2,2,2,2,2,.b,1,1,2,1,.a,1,5,2,.a,.a,.a,4,5,5,5,2,3,1,.a,1,1,1,.a,0,0,0,0,0,2,2,0,.a,1,1,12,5,.c,.c,1,2,2,.c,2,3,2,2,2,0,5,1,.a,5,1,2,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,4,4,2,1,2,1,1,1,1,2,3,12,4,2
476,2,230,16020230,116,201,200116,59,2,5,1,2017-05-05,1,201,2,20,1,2,3,3,3,3,2,3,4,4,4,4,.c,2,10,2,.c,2,1,.c,1,2,.c,2,1,0,1,1,1,0,0,0,0,0,3,2,3,3,3,2,1,5,5,7,7,6,7,6,7,6,5,5,6,5,5,5,6,6,6,5,6,6,6,6,6,3,3,3,2,.b,2,2,7,7,6,6,3,7,6,7,7,1,7,2,7,1,3,1,10,10,10,10,10,8,7,1,3,3,3,1,1,0,0,0,.c,0,.c,.c,.c,0,1,1,1,2,.c,0,2,.c,1,2,1,1,2,1,2,.c,2,.c,4,4,2,2,2,2,2,1,3,2,2,2,1,2,2,1,.a,.a,.a,3,5,4,5,1,3,2,1,0,1,1,1,1,0,0,0,0,2,2,6,2,5,1,5,3,.c,.c,5,2,1,1,1,3,3,1,6,2,0,.c,3,4,4,4,1,1,1,0,0,0,0,1,1,0,0,1,0,0,2,4,3,2,1,2,1,1,1,1,2,3,10,4,1
477,2,293,16020293,301,203,200301,68,2,5,1,2017-04-07,1,203,3,38,1,2,1,5,2,1,2,4,1,4,4,4,.c,1,6,2,.c,2,.c,1,2,2,.c,2,0,0,0,0,1,0,0,0,0,0,4,3,2,2,4,4,0,1,6,2,1,5,7,3,7,5,3,1,3,2,1,5,4,2,2,6,1,1,5,3,3,3,5,4,4,3,4,2,6,7,3,4,2,7,2,5,2,1,3,1,3,1,4,1,2,4,2,3,1,1,1,1,1,1,1,1,1,0,0,0,.c,0,.c,.c,.c,0,5,2,.c,2,.c,0,2,.c,4,1,4,2,1,1,1,201,2,.c,1,2,1,1,1,2,2,1,3,2,3,1,1,1,2,2,.a,4,3,.a,1,1,1,1,3,1,2,0,1,1,0,1,0,0,1,0,2,2,6,0,1,1,5,1,4,10,13,2,2,.c,2,2,1,2,3,1,1,1,3,5,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,6,3,2,4,2,2,1,1,1,1,4,23,4,1
478,2,774,16020774,1104,211,201104,228,2,5,1,2017-03-03,1,206,3,72,1,2,2,1,3,3,2,3,4,4,2,4,.c,3,10,2,.c,2,1,.c,2,2,.c,2,1,1,1,1,1,0,1,1,1,0,1,2,3,3,2,2,77,6,7,4,6,5,7,7,7,6,5,3,3,5,5,5,3,5,3,7,3,5,4,5,4,3,2,2,2,2,4,2,7,5,6,4,7,7,7,6,6,1,7,3,7,2,2,1,8,3,3,4,5,6,2,2,1,2,1,1,2,0,0,0,.c,0,.c,.c,.c,0,4,1,3,2,.c,0,2,.c,4,1,1,1,2,1,2,.c,2,.c,2,2,2,2,2,2,2,1,1,2,3,2,12,1,2,2,2,.a,1,2,3,5,3,1,.a,2,2,0,0,0,0,0,0,1,1,1,2,2,2,0,2,1,5,1,4,8,8,2,2,.c,2,4,3,3,2,0,6,1,3,5,2,2,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,5,4,3,1,3,1,1,1,1,2,4,20,4,1
479,2,823,16020823,919,209,200919,206,2,5,1,2017-05-01,1,206,3,45,1,2,1,70,2,2,2,2,4,2,3,4,.c,1,7,2,.c,2,.c,2,1,2,.c,2,1,1,0,0,1,0,0,0,0,0,1,4,3,2,4,1,77,3,6,4,4,6,7,5,7,5,7,4,6,5,6,6,5,7,6,6,7,6,3,5,5,2,3,3,3,2,4,1,6,5,3,5,5,7,5,6,4,1,6,4,6,1,2,1,7,8,3,3,2,3,1,9,2,1,1,2,1,1,1,0,.c,0,.c,.c,0,0,4,1,3,1,2,0,2,.c,1,1,1,2,1,1,1,.a,2,.c,2,4,2,2,2,2,2,1,3,1,3,1,2,1,2,2,2,4,2,.a,5,3,3,1,3,2,1,0,1,0,0,1,0,1,1,1,2,2,6,0,5,1,5,1,4,1,1,2,2,.c,2,2,2,3,2,1,1,1,3,5,1,2,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,5,3,3,2,3,2,1,2,1,2,4,20,4,1
